L.Ankle	L.Ankle	L.Ankle	L.Ankle.Med	L.Ankle.Med	L.Ankle.Med	L.ASIS	L.ASIS	L.ASIS	L.Heel	L.Heel	L.Heel	L.Knee	L.Knee	L.Knee	L.Knee.Med	L.Knee.Med	L.Knee.Med	L.Shank	L.Shank	L.Shank	L.Thigh	L.Thigh	L.Thigh	L.Toe	L.Toe	L.Toe	R.Ankle	R.Ankle	R.Ankle	R.Ankle.Med	R.Ankle.Med	R.Ankle.Med	R.ASIS	R.ASIS	R.ASIS	R.Heel	R.Heel	R.Heel	R.Knee	R.Knee	R.Knee	R.Knee.Med	R.Knee.Med	R.Knee.Med	R.Shank	R.Shank	R.Shank	R.Thigh	R.Thigh	R.Thigh	R.Toe	R.Toe	R.Toe	V.Sacral	V.Sacral	V.Sacral	FRAMES	TIME
X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	X
-0.039312	0.490722	0.117282	-0.003537	0.40992	0.123615	0.137869	0.414009	1.036147	-0.10057	0.436096	0.077437	0.050065	0.460095	0.529743	0.071976	0.361329	0.494946	0.052701	0.461931	0.361676	0.146128	0.427654	0.67801	0.161356	0.487772	0.053697	-0.031669	0.093304	0.109838	0.033113	0.159363	0.121706	0.135941	0.141081	1.032582	-0.078234	0.161997	0.08576	0.024014	0.109402	0.521597	0.058697	0.20587	0.501168	0.042964	0.110686	0.343579	0.122481	0.136296	0.633936	0.160872	0.05505	0.053339	-0.091506	0.277794	1.014393	863	2.873333
-0.039306	0.490712	0.117247	-0.003511	0.409916	0.123628	0.137829	0.414	1.036146	-0.10058	0.4361	0.077477	0.050035	0.460109	0.529769	0.071924	0.361379	0.494933	0.052707	0.461941	0.36167	0.146143	0.427644	0.677993	0.161345	0.487801	0.053705	-0.031671	0.093303	0.109853	0.033084	0.159366	0.121703	0.13594	0.141081	1.032543	-0.078266	0.162042	0.085811	0.024011	0.109404	0.521601	0.058674	0.205836	0.50118	0.043005	0.110737	0.343597	0.122441	0.136292	0.633964	0.160878	0.055042	0.05333	-0.09151	0.277791	1.014397	864	2.876667
-0.039328	0.490729	0.117268	-0.003527	0.409914	0.123635	0.137834	0.414009	1.036137	-0.100566	0.436097	0.077459	0.05005	0.460123	0.529766	0.07189	0.361369	0.49482	0.052673	0.461932	0.361656	0.146118	0.427648	0.677995	0.161353	0.487811	0.053682	-0.03164	0.093312	0.109824	0.033119	0.159345	0.121679	0.13594	0.141058	1.032574	-0.078282	0.162012	0.085826	0.023995	0.109388	0.521627	0.058584	0.205871	0.501146	0.042988	0.110687	0.343598	0.122486	0.136452	0.634081	0.160896	0.055056	0.053341	-0.091531	0.277776	1.014403	865	2.88
-0.0393	0.490718	0.117262	-0.003511	0.409971	0.12357	0.137825	0.41402	1.036187	-0.100584	0.436099	0.077417	0.050049	0.460116	0.529772	0.071892	0.361448	0.494805	0.052699	0.461898	0.361666	0.146141	0.427695	0.678023	0.161348	0.487806	0.053697	-0.031626	0.09331	0.10983	0.033063	0.159365	0.121674	0.13599	0.141021	1.032613	-0.078264	0.16202	0.085812	0.024044	0.1094	0.5216	0.058684	0.205798	0.501181	0.042973	0.110708	0.343601	0.122508	0.136308	0.634004	0.160874	0.055052	0.053354	-0.091529	0.277769	1.014386	866	2.883333
-0.039307	0.49075	0.117277	-0.003537	0.409948	0.123678	0.137776	0.414011	1.036162	-0.100554	0.436101	0.077431	0.050045	0.460128	0.529757	0.07195	0.361352	0.494873	0.05268	0.461948	0.361692	0.14611	0.427711	0.678042	0.161358	0.487783	0.053674	-0.03165	0.093289	0.109813	0.03306	0.159397	0.121708	0.135985	0.141033	1.032594	-0.078265	0.162036	0.085809	0.023996	0.10938	0.52159	0.05856	0.205878	0.501114	0.043042	0.110658	0.343611	0.122302	0.136282	0.633947	0.160888	0.055081	0.053364	-0.09152	0.277723	1.014361	867	2.886667
-0.039311	0.490741	0.11725	-0.003523	0.409889	0.123668	0.137781	0.414048	1.036175	-0.100581	0.436089	0.077446	0.050046	0.460089	0.529764	0.071851	0.361455	0.494795	0.052694	0.461921	0.361661	0.146064	0.427696	0.678025	0.161349	0.487795	0.053724	-0.031667	0.093315	0.109837	0.033116	0.159376	0.121713	0.135916	0.141087	1.032607	-0.07825	0.161996	0.085732	0.024006	0.109358	0.521639	0.058754	0.205788	0.501233	0.043011	0.110691	0.343581	0.122417	0.136337	0.633917	0.160901	0.055072	0.053368	-0.09152	0.277713	1.014344	868	2.89
-0.039307	0.490763	0.117288	-0.003548	0.409931	0.123649	0.137745	0.414015	1.036184	-0.100563	0.436077	0.077431	0.050055	0.460124	0.529782	0.071914	0.361435	0.494849	0.052678	0.461941	0.361663	0.146078	0.427738	0.678044	0.16135	0.487806	0.053703	-0.03164	0.0933	0.109816	0.033095	0.159376	0.121663	0.135915	0.141071	1.032596	-0.078274	0.16202	0.085777	0.024036	0.109389	0.521595	0.058657	0.205817	0.501155	0.04298	0.110628	0.34355	0.122614	0.136335	0.634012	0.160902	0.055069	0.053377	-0.091514	0.277683	1.014297	869	2.893333
-0.039301	0.490745	0.117254	-0.003534	0.409919	0.123704	0.137727	0.41402	1.036158	-0.100582	0.436065	0.077418	0.050024	0.460105	0.529752	0.071835	0.361451	0.494821	0.052682	0.461921	0.361664	0.14607	0.427704	0.677996	0.161362	0.487816	0.053696	-0.03164	0.093294	0.109779	0.033088	0.15935	0.121639	0.135886	0.141082	1.032596	-0.078264	0.162033	0.08579	0.024045	0.109354	0.52162	0.05867	0.205783	0.501216	0.04296	0.110689	0.343545	0.122553	0.136325	0.633965	0.160906	0.055055	0.053367	-0.09156	0.277677	1.014333	870	2.896667
-0.039313	0.490725	0.117253	-0.003541	0.409959	0.123601	0.137702	0.414032	1.036155	-0.100559	0.436076	0.077422	0.050061	0.460127	0.529763	0.071929	0.361339	0.494882	0.052658	0.461896	0.361616	0.14606	0.4277	0.678022	0.161373	0.487777	0.053679	-0.031682	0.093337	0.109846	0.033063	0.159381	0.121711	0.135899	0.141049	1.032599	-0.078266	0.161974	0.085725	0.024085	0.109348	0.521593	0.058639	0.205808	0.501124	0.042958	0.110639	0.343508	0.122448	0.136328	0.634012	0.160895	0.055035	0.053342	-0.091535	0.27765	1.014288	871	2.9
-0.039322	0.490741	0.117272	-0.003511	0.409948	0.123597	0.137705	0.41402	1.036196	-0.100576	0.436109	0.077448	0.050029	0.460127	0.529751	0.071939	0.361284	0.494897	0.052666	0.461927	0.361659	0.146053	0.427732	0.678047	0.161372	0.48778	0.053696	-0.031647	0.093319	0.109807	0.033062	0.159393	0.121684	0.135922	0.141056	1.032636	-0.078275	0.162011	0.085771	0.024053	0.109351	0.521645	0.058632	0.205853	0.501083	0.04301	0.11066	0.343543	0.122337	0.136344	0.633972	0.160887	0.055066	0.053338	-0.091587	0.277704	1.014322	872	2.903333
-0.039306	0.490755	0.117232	-0.003543	0.409981	0.123604	0.13769	0.41403	1.036216	-0.100587	0.436073	0.077413	0.050023	0.460113	0.529746	0.071758	0.361483	0.494772	0.052691	0.46195	0.361674	0.146042	0.427766	0.678046	0.161355	0.487799	0.053717	-0.031696	0.093315	0.109873	0.03309	0.159402	0.121659	0.135866	0.141028	1.032618	-0.078268	0.161975	0.085712	0.024056	0.10932	0.521584	0.058608	0.205799	0.501089	0.042987	0.110653	0.343511	0.12256	0.136351	0.633968	0.160897	0.055055	0.053376	-0.091617	0.277668	1.014299	873	2.906667
-0.039304	0.490782	0.117267	-0.003542	0.409992	0.123634	0.137655	0.41404	1.036227	-0.100573	0.436043	0.077423	0.050039	0.460093	0.529789	0.071841	0.361416	0.494831	0.052692	0.461907	0.361685	0.146005	0.427756	0.678043	0.161368	0.487798	0.053728	-0.03166	0.093293	0.109816	0.033069	0.159394	0.121684	0.135857	0.141062	1.032647	-0.078296	0.161992	0.085786	0.024105	0.109334	0.521585	0.058708	0.205765	0.501195	0.043049	0.110628	0.343542	0.122577	0.136363	0.633985	0.16088	0.055067	0.053334	-0.091617	0.277624	1.014245	874	2.91
-0.039307	0.490727	0.117256	-0.003523	0.40998	0.123559	0.13765	0.41405	1.036221	-0.100587	0.436078	0.077429	0.050026	0.460114	0.529764	0.071954	0.361315	0.494907	0.052643	0.461893	0.36164	0.146066	0.427745	0.678048	0.161356	0.487797	0.053706	-0.031652	0.093315	0.109806	0.033054	0.159363	0.121699	0.135801	0.141049	1.032651	-0.078298	0.162021	0.08578	0.02411	0.109345	0.521577	0.058715	0.205765	0.501202	0.042977	0.11062	0.343524	0.122413	0.136386	0.633893	0.160874	0.055038	0.053349	-0.091648	0.277598	1.014256	875	2.913333
-0.039309	0.490781	0.117272	-0.003506	0.409987	0.123641	0.137637	0.414061	1.036247	-0.100575	0.436066	0.07742	0.05004	0.460106	0.529789	0.071869	0.361324	0.494903	0.052674	0.461904	0.361692	0.14606	0.427733	0.678061	0.16137	0.487811	0.053707	-0.031649	0.093289	0.109817	0.033054	0.159459	0.121673	0.135704	0.14106	1.032636	-0.078293	0.162008	0.085768	0.024118	0.109323	0.521565	0.058595	0.205775	0.501107	0.043021	0.110609	0.34351	0.12246	0.136355	0.633945	0.160905	0.055067	0.053372	-0.091628	0.277595	1.0142	876	2.916667
-0.039301	0.490785	0.117265	-0.003494	0.40993	0.123634	0.137601	0.414016	1.036222	-0.100587	0.436129	0.077476	0.050013	0.460095	0.52977	0.071956	0.361273	0.494939	0.052662	0.461921	0.36169	0.14607	0.427771	0.678064	0.161368	0.487805	0.0537	-0.031652	0.093289	0.109793	0.033076	0.159402	0.12166	0.135781	0.141023	1.032684	-0.078296	0.162016	0.085739	0.024108	0.109317	0.521603	0.058572	0.205792	0.50104	0.042985	0.110636	0.343508	0.1226	0.136302	0.63396	0.160894	0.055067	0.053365	-0.09172	0.277634	1.01424	877	2.92
-0.039326	0.490752	0.117291	-0.0035	0.409957	0.123657	0.137598	0.414021	1.036229	-0.100579	0.436068	0.077448	0.050008	0.460099	0.529784	0.071867	0.361308	0.494884	0.052691	0.461924	0.361706	0.146033	0.427682	0.677988	0.161343	0.487798	0.053717	-0.03163	0.093271	0.109785	0.033068	0.159383	0.121696	0.135729	0.141008	1.032679	-0.07828	0.162039	0.085737	0.024117	0.109282	0.521601	0.058709	0.205695	0.501175	0.042975	0.110679	0.343479	0.122637	0.136352	0.634113	0.160883	0.055052	0.053368	-0.091721	0.277599	1.014164	878	2.923333
-0.039317	0.490751	0.117279	-0.00347	0.409938	0.123629	0.137561	0.414042	1.036264	-0.100596	0.436092	0.077464	0.049997	0.460105	0.529785	0.071866	0.36127	0.494808	0.052647	0.461879	0.361646	0.146077	0.427678	0.678056	0.161352	0.48778	0.053713	-0.031677	0.093273	0.109805	0.033077	0.159342	0.121629	0.135633	0.14104	1.032652	-0.078286	0.16204	0.085798	0.024106	0.109277	0.521599	0.0587	0.205713	0.501153	0.042986	0.11063	0.34349	0.122544	0.136462	0.634061	0.160896	0.055064	0.053371	-0.091744	0.277674	1.014206	879	2.926667
-0.039298	0.49077	0.117276	-0.003521	0.409961	0.123704	0.137547	0.414044	1.036272	-0.100572	0.43607	0.077447	0.050023	0.460101	0.52979	0.071813	0.361367	0.494874	0.052644	0.461921	0.3617	0.146089	0.42772	0.678081	0.161369	0.487799	0.053713	-0.031646	0.093301	0.109767	0.033075	0.159401	0.121683	0.135592	0.141029	1.032643	-0.078301	0.162029	0.085767	0.024116	0.109243	0.521601	0.058734	0.205722	0.50121	0.043055	0.110609	0.343505	0.122598	0.136334	0.634051	0.160894	0.055074	0.053371	-0.091797	0.277648	1.014178	880	2.93
-0.039311	0.490739	0.117267	-0.003514	0.409943	0.123624	0.137534	0.414011	1.036278	-0.100578	0.436116	0.077481	0.050004	0.460106	0.529791	0.071916	0.361228	0.494931	0.05265	0.461935	0.361723	0.146094	0.427738	0.678082	0.16138	0.487794	0.053709	-0.031666	0.093278	0.109791	0.033052	0.159334	0.121618	0.135532	0.141028	1.032697	-0.078239	0.161982	0.085665	0.024137	0.109246	0.521644	0.058698	0.205698	0.501135	0.043007	0.110659	0.343472	0.122594	0.136343	0.63399	0.160879	0.055072	0.053378	-0.091787	0.277636	1.01411	881	2.933333
-0.039303	0.490748	0.117265	-0.003503	0.40991	0.123639	0.137501	0.414011	1.036317	-0.100591	0.436088	0.077469	0.050017	0.460114	0.529812	0.071713	0.361507	0.494824	0.052658	0.46192	0.361672	0.146107	0.427711	0.678056	0.161363	0.487794	0.053703	-0.031644	0.09331	0.109831	0.033068	0.15941	0.121654	0.135514	0.140976	1.032719	-0.078281	0.162018	0.08574	0.024117	0.109246	0.521623	0.058702	0.205715	0.501193	0.043037	0.110636	0.34348	0.122246	0.136304	0.633986	0.160898	0.05503	0.053378	-0.09184	0.277671	1.014111	882	2.936667
-0.039311	0.490741	0.117268	-0.003539	0.409962	0.123672	0.137481	0.414015	1.036311	-0.100594	0.436116	0.07749	0.049994	0.46011	0.529798	0.071797	0.361328	0.494897	0.052666	0.461942	0.361726	0.14609	0.427696	0.678114	0.161359	0.487766	0.053706	-0.031657	0.093291	0.109802	0.033072	0.15942	0.121674	0.135487	0.140952	1.032746	-0.078319	0.162032	0.085804	0.024164	0.109225	0.521587	0.05931	0.205534	0.501491	0.043005	0.110622	0.343479	0.122456	0.1363	0.634044	0.1609	0.055065	0.053378	-0.091909	0.277694	1.014094	883	2.94
-0.039293	0.490796	0.117319	-0.003565	0.410023	0.123628	0.137468	0.414024	1.03635	-0.100563	0.436122	0.077498	0.050011	0.460104	0.529806	0.07178	0.361384	0.494823	0.052656	0.461927	0.361691	0.146115	0.427659	0.678072	0.161349	0.487801	0.05371	-0.03164	0.093319	0.109798	0.033047	0.159361	0.121631	0.135418	0.140963	1.032781	-0.078307	0.162056	0.085789	0.024135	0.109234	0.5216	0.058708	0.205706	0.501172	0.043049	0.110621	0.343479	0.122161	0.13628	0.634001	0.160891	0.055052	0.053377	-0.091873	0.277699	1.014044	884	2.943333
-0.039297	0.490766	0.11727	-0.003513	0.409997	0.123663	0.137468	0.414031	1.036348	-0.100569	0.436076	0.077441	0.049995	0.460095	0.529816	0.071769	0.361406	0.494889	0.052667	0.461906	0.361714	0.146132	0.427617	0.678093	0.161362	0.4878	0.053696	-0.031671	0.093322	0.109822	0.03308	0.159327	0.12167	0.135356	0.140985	1.032798	-0.078256	0.161996	0.085713	0.024136	0.109243	0.521636	0.058739	0.205652	0.501213	0.043046	0.11059	0.343514	0.122561	0.136324	0.634195	0.160901	0.055056	0.053354	-0.091949	0.277721	1.014071	885	2.946667
-0.03932	0.490744	0.117272	-0.003511	0.409972	0.12362	0.137436	0.414014	1.036377	-0.100574	0.436074	0.077428	0.050025	0.460105	0.529835	0.071886	0.361226	0.494952	0.052652	0.461909	0.361737	0.146127	0.427652	0.678124	0.161361	0.48782	0.053701	-0.031662	0.093282	0.109828	0.03308	0.159321	0.121641	0.135288	0.140959	1.032794	-0.078301	0.162062	0.085778	0.024148	0.109232	0.521618	0.058787	0.205621	0.501215	0.043042	0.110579	0.343489	0.122347	0.136283	0.633915	0.1609	0.055056	0.053389	-0.091967	0.277778	1.014026	886	2.95
-0.039315	0.490734	0.117265	-0.003512	0.40999	0.123571	0.137381	0.413992	1.036374	-0.100568	0.436064	0.077426	0.050018	0.460109	0.529828	0.071791	0.361299	0.494948	0.052654	0.461937	0.361731	0.146108	0.427601	0.67812	0.161368	0.487816	0.053698	-0.031682	0.09329	0.109843	0.033063	0.159414	0.121657	0.135238	0.140927	1.032877	-0.078315	0.16204	0.085797	0.024115	0.109193	0.521632	0.058742	0.205642	0.501236	0.043081	0.110607	0.343519	0.122531	0.136336	0.634212	0.160902	0.055065	0.053345	-0.092018	0.277815	1.013993	887	2.953333
-0.039297	0.490752	0.117285	-0.003494	0.409948	0.123682	0.137354	0.413994	1.036387	-0.100564	0.436097	0.077445	0.05001	0.460121	0.529822	0.071745	0.36139	0.494891	0.052655	0.461925	0.361716	0.146111	0.427595	0.67815	0.161368	0.487761	0.0537	-0.031655	0.093313	0.109808	0.033038	0.159387	0.121667	0.135126	0.140919	1.032847	-0.078283	0.162002	0.085709	0.024123	0.10922	0.521616	0.058802	0.205639	0.501226	0.043017	0.110606	0.34348	0.122461	0.136217	0.634152	0.160896	0.055067	0.053371	-0.092047	0.277838	1.013959	888	2.956667
-0.039315	0.490775	0.117291	-0.003535	0.410014	0.123612	0.137346	0.414017	1.036399	-0.100561	0.436055	0.077419	0.050046	0.460104	0.529831	0.071696	0.361381	0.494886	0.052652	0.46194	0.361726	0.146109	0.427561	0.678171	0.161362	0.487826	0.053718	-0.031662	0.093319	0.1098	0.033097	0.159424	0.121647	0.135096	0.140876	1.032907	-0.078267	0.162	0.085696	0.024091	0.109185	0.521619	0.058754	0.205601	0.501191	0.04301	0.110567	0.343498	0.122534	0.136284	0.634162	0.160899	0.055063	0.053353	-0.092073	0.277836	1.013919	889	2.96
-0.039304	0.49078	0.117284	-0.003565	0.409918	0.123698	0.137315	0.414	1.03642	-0.10059	0.436091	0.07743	0.050034	0.460076	0.529805	0.07175	0.36137	0.494917	0.052691	0.461923	0.361721	0.146127	0.427496	0.678129	0.161372	0.487788	0.053719	-0.03166	0.093303	0.109797	0.033059	0.159376	0.121693	0.135023	0.14088	1.0329	-0.078279	0.162013	0.085712	0.024079	0.109169	0.521636	0.0588	0.205592	0.501253	0.04303	0.110593	0.343477	0.122115	0.136168	0.634061	0.160911	0.055067	0.053363	-0.092172	0.27789	1.013969	890	2.963333
-0.039288	0.490761	0.117289	-0.003512	0.409922	0.123702	0.137289	0.413999	1.036418	-0.100602	0.436054	0.077442	0.050037	0.460073	0.529806	0.071886	0.361197	0.495003	0.052671	0.461941	0.36171	0.146118	0.427494	0.678176	0.161369	0.487789	0.053722	-0.031678	0.09329	0.109819	0.032966	0.159281	0.121614	0.134928	0.140862	1.032967	-0.078299	0.162028	0.085755	0.024092	0.109191	0.521575	0.058697	0.20566	0.501164	0.043024	0.110597	0.343487	0.122312	0.136226	0.634047	0.160895	0.05505	0.05336	-0.09217	0.277943	1.013947	891	2.966667
-0.039324	0.490751	0.117273	-0.003526	0.409922	0.123709	0.137268	0.413992	1.036419	-0.100579	0.436118	0.077447	0.050066	0.460096	0.529793	0.071744	0.361357	0.494881	0.052689	0.461921	0.361691	0.146099	0.427428	0.67814	0.161363	0.487804	0.053712	-0.031663	0.093311	0.109834	0.033082	0.159363	0.121672	0.134799	0.140869	1.032933	-0.078252	0.161973	0.085645	0.024085	0.109187	0.521607	0.058769	0.205587	0.501223	0.043023	0.110579	0.343497	0.122446	0.136205	0.634175	0.160907	0.055057	0.05339	-0.092244	0.277952	1.013925	892	2.97
-0.039313	0.490774	0.117261	-0.003524	0.409898	0.1237	0.137239	0.413999	1.036441	-0.100576	0.436116	0.077452	0.05009	0.460086	0.529786	0.071819	0.361314	0.494915	0.052671	0.461937	0.361698	0.146074	0.427409	0.678175	0.161362	0.487786	0.053723	-0.031655	0.093301	0.109744	0.033089	0.15937	0.121655	0.134728	0.140894	1.032982	-0.078274	0.162007	0.085699	0.024079	0.109173	0.521654	0.05869	0.205562	0.501208	0.042986	0.11055	0.343479	0.122473	0.136213	0.634174	0.16088	0.055081	0.053361	-0.092294	0.277987	1.013869	893	2.973333
-0.039318	0.490797	0.1173	-0.003546	0.409948	0.123687	0.137183	0.413979	1.036406	-0.100587	0.436078	0.077398	0.050064	0.460086	0.529777	0.071785	0.361294	0.49493	0.052698	0.461902	0.361707	0.146067	0.427331	0.678183	0.161367	0.487772	0.053735	-0.031657	0.093279	0.109751	0.033081	0.159417	0.121633	0.134669	0.140865	1.033014	-0.078284	0.162027	0.085721	0.024053	0.109169	0.5216	0.058814	0.205514	0.501231	0.042999	0.110577	0.343471	0.122085	0.136063	0.634181	0.160903	0.05505	0.053375	-0.092348	0.278044	1.013903	894	2.976667
-0.0393	0.490797	0.117286	-0.003529	0.409938	0.123675	0.137165	0.41399	1.036416	-0.100584	0.436121	0.077431	0.050096	0.460076	0.529788	0.071812	0.361312	0.494921	0.052658	0.461871	0.361629	0.146037	0.427355	0.678223	0.161367	0.487823	0.053732	-0.031655	0.09331	0.109773	0.03309	0.159329	0.121597	0.134579	0.140837	1.033012	-0.07828	0.161998	0.085682	0.024039	0.109163	0.521612	0.058643	0.205602	0.501175	0.042952	0.110551	0.343452	0.12209	0.13616	0.634199	0.160901	0.055062	0.053419	-0.09238	0.278074	1.013895	895	2.98
-0.039323	0.490753	0.117262	-0.003487	0.409967	0.123622	0.137155	0.41398	1.036431	-0.100603	0.436067	0.077452	0.050106	0.460091	0.529793	0.071815	0.361294	0.494942	0.052705	0.461908	0.361659	0.146037	0.427274	0.678142	0.16137	0.487774	0.053702	-0.031662	0.093331	0.109775	0.033048	0.159339	0.121652	0.134519	0.140836	1.033059	-0.078281	0.16199	0.085669	0.024004	0.109169	0.521615	0.058821	0.205523	0.501286	0.04296	0.110544	0.343476	0.12233	0.136099	0.634214	0.160895	0.05506	0.053366	-0.092438	0.278122	1.013842	896	2.983333
-0.039319	0.490804	0.117259	-0.003545	0.409933	0.123596	0.137116	0.413964	1.036422	-0.100602	0.436098	0.077428	0.05011	0.460079	0.529772	0.071698	0.361399	0.494861	0.052722	0.46192	0.36168	0.145986	0.427201	0.67812	0.161362	0.487788	0.053723	-0.031686	0.093335	0.109751	0.033048	0.159393	0.121598	0.134422	0.140819	1.03307	-0.078291	0.162021	0.085713	0.023985	0.109138	0.521583	0.058815	0.20553	0.501296	0.04295	0.110516	0.343476	0.122204	0.136056	0.634184	0.160879	0.055043	0.053341	-0.092464	0.27817	1.013861	897	2.986667
-0.039306	0.490784	0.117254	-0.003545	0.409947	0.123602	0.137077	0.413996	1.036412	-0.100597	0.436118	0.077406	0.050132	0.460116	0.529791	0.071851	0.361289	0.494934	0.052737	0.461915	0.361649	0.145977	0.42718	0.678136	0.161365	0.487775	0.053707	-0.031642	0.09332	0.10971	0.033043	0.159366	0.121607	0.134344	0.140841	1.033067	-0.078327	0.162029	0.085694	0.023944	0.109157	0.521582	0.058815	0.205501	0.501293	0.042991	0.110553	0.343511	0.122149	0.136079	0.634152	0.160887	0.055069	0.053351	-0.09256	0.278169	1.013849	898	2.99
-0.039325	0.490777	0.117267	-0.00354	0.409941	0.123689	0.137044	0.413982	1.036411	-0.100615	0.4361	0.077451	0.050121	0.460062	0.529743	0.071691	0.361406	0.49483	0.052711	0.461909	0.361613	0.145948	0.427254	0.678167	0.161354	0.4878	0.053725	-0.031684	0.093333	0.109769	0.033098	0.159407	0.12164	0.134298	0.1408	1.033053	-0.078282	0.162043	0.085677	0.023888	0.109154	0.521589	0.058653	0.205523	0.501173	0.04294	0.110569	0.343489	0.122103	0.136077	0.634123	0.160886	0.055073	0.053371	-0.092592	0.278207	1.013811	899	2.993333
-0.0393	0.490786	0.117267	-0.003562	0.40992	0.123674	0.137009	0.413956	1.036407	-0.100586	0.436129	0.077396	0.050137	0.460062	0.52977	0.071867	0.361282	0.494872	0.052725	0.461889	0.361635	0.145888	0.427202	0.678234	0.161365	0.487795	0.053713	-0.031701	0.093328	0.109783	0.033092	0.159433	0.121637	0.134211	0.140801	1.033113	-0.078289	0.162057	0.0857	0.023871	0.109173	0.521561	0.058796	0.205496	0.501296	0.042898	0.11057	0.343455	0.12209	0.136047	0.634207	0.16088	0.055056	0.053394	-0.09266	0.278236	1.013805	900	2.996667
-0.039315	0.490764	0.117221	-0.003551	0.409914	0.123616	0.137009	0.413992	1.036422	-0.100589	0.436095	0.077379	0.050121	0.460074	0.529742	0.071873	0.361282	0.494945	0.052731	0.461898	0.361625	0.145882	0.427164	0.678167	0.161365	0.487768	0.05375	-0.031704	0.093337	0.10976	0.033046	0.159445	0.121665	0.134126	0.140824	1.033099	-0.078309	0.162017	0.085669	0.023864	0.109197	0.521614	0.058618	0.205553	0.501155	0.042877	0.110547	0.343468	0.122	0.136018	0.634106	0.160869	0.055052	0.053382	-0.092721	0.278316	1.01382	901	3
-0.039307	0.490786	0.117242	-0.003597	0.409923	0.123629	0.136966	0.413992	1.036375	-0.100583	0.436133	0.077414	0.050129	0.46007	0.529756	0.071773	0.361274	0.494868	0.05274	0.461884	0.361594	0.145844	0.427122	0.678192	0.161359	0.487788	0.053733	-0.03169	0.093325	0.109762	0.033028	0.159426	0.121655	0.134072	0.140781	1.03312	-0.078329	0.162064	0.085695	0.023821	0.109192	0.52156	0.058617	0.20551	0.50119	0.042902	0.110538	0.343473	0.121915	0.136001	0.634113	0.160886	0.055067	0.053373	-0.092783	0.278317	1.013777	902	3.003333
-0.039304	0.490766	0.117234	-0.003573	0.409943	0.123624	0.136913	0.413995	1.036388	-0.100613	0.436118	0.077411	0.050124	0.460075	0.529745	0.071828	0.361232	0.494954	0.052685	0.461863	0.361559	0.145881	0.427169	0.678202	0.16137	0.487793	0.053729	-0.031694	0.093349	0.109751	0.033043	0.159447	0.121645	0.133953	0.140787	1.033141	-0.078327	0.162032	0.085668	0.023776	0.109182	0.521569	0.058608	0.205507	0.501198	0.042837	0.110574	0.343473	0.121969	0.135905	0.634185	0.160891	0.055051	0.05338	-0.09282	0.278405	1.013812	903	3.006667
