LAnkle	LAnkle	LAnkle	LAnkleMed	LAnkleMed	LAnkleMed	LASIS	LASIS	LASIS	LHeel	LHeel	LHeel	LKnee	LKnee	LKnee	LKneeMed	LKneeMed	LKneeMed	LShank	LShank	LShank	LThigh	LThigh	LThigh	LToe	LToe	LToe	RAnkle	RAnkle	RAnkle	RAnkleMed	RAnkleMed	RAnkleMed	RASIS	RASIS	RASIS	RHeel	RHeel	RHeel	RKnee	RKnee	RKnee	RKneeMed	RKneeMed	RKneeMed	RShank	RShank	RShank	RThigh	RThigh	RThigh	RToe	RToe	RToe	VSacral	VSacral	VSacral																			
X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z																				
1.328908	0.413335	0.001746	1.355358	0.329302	0.017067	1.235442	0.378277	0.912102	1.274693	0.358922	-0.040306	1.297234	0.401153	0.419638	1.315942	0.297019	0.396777	1.351884	0.389256	0.259583	1.327798	0.371828	0.585049	1.542911	0.387266	-0.028646	0.775343	0.117601	0.090461	0.83042	0.194871	0.082965	1.226406	0.105079	0.913732	0.707721	0.174818	0.088052	1.05206	0.087571	0.408602	1.072163	0.193785	0.390932	0.97082	0.118671	0.243676	1.174284	0.120833	0.512383	0.927857	0.12313	-0.024618	1.001239	0.250372	0.877838																			814	2.71
1.329738	0.412873	0.001246	1.356597	0.329378	0.016583	1.24001	0.378984	0.91194	1.27528	0.358845	-0.040146	1.302101	0.401613	0.419613	1.319816	0.297454	0.396716	1.355338	0.389311	0.258789	1.332321	0.371839	0.584723	1.543645	0.387639	-0.030991	0.77759	0.117747	0.092758	0.833144	0.194613	0.084205	1.230938	0.105834	0.913192	0.710636	0.175287	0.091322	1.058026	0.086908	0.40761	1.077228	0.194569	0.391235	0.975083	0.118249	0.243488	1.180147	0.120638	0.511912	0.928072	0.123023	-0.024196	1.005827	0.251023	0.87723																			815	2.713333
1.330676	0.412784	0.000902	1.357902	0.329275	0.016173	1.244451	0.379671	0.911738	1.275841	0.358755	-0.039995	1.306931	0.402021	0.419603	1.323779	0.297951	0.396752	1.358685	0.389464	0.258048	1.336995	0.372087	0.584471	1.54433	0.387977	-0.033188	0.780268	0.11788	0.09502	0.836101	0.194477	0.08558	1.235465	0.106553	0.912693	0.713793	0.17572	0.094681	1.064178	0.086085	0.406679	1.083259	0.194181	0.390243	0.979523	0.117692	0.243351	1.186054	0.120604	0.511198	0.927968	0.122983	-0.024092	1.010407	0.251661	0.876596																			816	2.716667
1.331724	0.412645	0.000679	1.359209	0.329208	0.015753	1.248967	0.380398	0.911669	1.276397	0.358688	-0.039768	1.311707	0.40238	0.419597	1.327848	0.298505	0.396818	1.361945	0.389706	0.257343	1.3414	0.371903	0.584495	1.544981	0.388289	-0.0353	0.783189	0.118085	0.097387	0.839221	0.194272	0.087025	1.240044	0.107352	0.912271	0.717199	0.176259	0.098193	1.070546	0.085257	0.405739	1.089522	0.193644	0.389224	0.984203	0.117162	0.243339	1.192101	0.12039	0.51038	0.928312	0.122855	-0.02353	1.014979	0.252361	0.876077																			817	2.72
1.332784	0.412478	0.000366	1.36053	0.329095	0.015501	1.25336	0.38117	0.911585	1.276927	0.358525	-0.039568	1.316306	0.402816	0.419563	1.33185	0.299114	0.396703	1.36509	0.389956	0.256707	1.345957	0.371909	0.584651	1.545498	0.388598	-0.03737	0.786305	0.118257	0.099849	0.842552	0.194084	0.088424	1.244581	0.108145	0.911869	0.720834	0.176861	0.101736	1.077104	0.084329	0.404881	1.097666	0.189052	0.385583	0.989339	0.116375	0.243259	1.198381	0.120282	0.5097	0.928617	0.122707	-0.023018	1.019529	0.252967	0.875497																			818	2.723333
1.33389	0.412285	0.000117	1.361766	0.329054	0.015195	1.257757	0.38196	0.911606	1.277443	0.358455	-0.039365	1.320715	0.403195	0.419556	1.33594	0.299624	0.397036	1.368168	0.39027	0.25619	1.35039	0.372442	0.585054	1.545981	0.388849	-0.039505	0.789678	0.118421	0.102272	0.846146	0.193838	0.089951	1.249106	0.10898	0.911464	0.724686	0.177465	0.105492	1.083817	0.083333	0.403858	1.104226	0.188616	0.38463	0.994446	0.115664	0.243205	1.204801	0.119917	0.509232	0.928607	0.122975	-0.022524	1.024029	0.253647	0.87507																			819	2.726667
1.334992	0.412121	-0.000109	1.36298	0.328857	0.014893	1.262063	0.382731	0.91156	1.277917	0.358323	-0.039168	1.324974	0.403708	0.419495	1.339911	0.300426	0.396933	1.371138	0.390606	0.255726	1.354732	0.373158	0.585442	1.546325	0.389083	-0.041534	0.793317	0.118597	0.104843	0.850039	0.19383	0.091574	1.253664	0.109739	0.911123	0.728838	0.178137	0.109336	1.090891	0.081967	0.402983	1.111042	0.188231	0.383712	0.999731	0.114884	0.243216	1.211361	0.119691	0.508484	0.928809	0.122876	-0.022118	1.028586	0.254266	0.874701																			820	2.73
1.336065	0.411961	-0.000356	1.364082	0.328609	0.014591	1.266385	0.383487	0.911671	1.278323	0.358274	-0.038982	1.329018	0.404186	0.419402	1.34396	0.301047	0.397057	1.37406	0.390941	0.255315	1.358944	0.373922	0.585902	1.546582	0.389203	-0.043471	0.797166	0.11885	0.107407	0.854129	0.193479	0.093117	1.258055	0.110679	0.9108	0.73334	0.178843	0.113246	1.098039	0.080811	0.40203	1.118176	0.187276	0.382574	1.005272	0.114086	0.243231	1.217994	0.119276	0.507822	0.928964	0.122768	-0.021826	1.03301	0.254859	0.874314																			821	2.733333
1.337145	0.411752	-0.000581	1.365063	0.32844	0.014269	1.270608	0.384294	0.911704	1.278713	0.358142	-0.038847	1.332904	0.404641	0.419366	1.347989	0.301803	0.397038	1.376902	0.391244	0.254975	1.363286	0.374908	0.586439	1.546726	0.389306	-0.045235	0.801323	0.11898	0.110052	0.858624	0.193158	0.0946	1.26255	0.111576	0.910548	0.738145	0.179497	0.117317	1.105321	0.079627	0.401179	1.125553	0.186222	0.381344	1.011004	0.113117	0.243465	1.224875	0.118908	0.507387	0.929246	0.122688	-0.021526	1.037431	0.255412	0.874127																			822	2.736667
1.338153	0.411548	-0.000746	1.365932	0.328206	0.013942	1.273999	0.384781	0.911165	1.279026	0.358076	-0.038658	1.336678	0.405156	0.419306	1.351931	0.302485	0.396911	1.379712	0.39147	0.2546	1.367341	0.375964	0.58683	1.546749	0.389324	-0.04676	0.805751	0.119212	0.112758	0.863032	0.193756	0.097056	1.266931	0.112489	0.910343	0.743269	0.180195	0.121535	1.112802	0.078466	0.400289	1.133157	0.185086	0.380121	1.01697	0.112229	0.243578	1.231722	0.118421	0.506859	0.929595	0.122565	-0.021226	1.041843	0.25586	0.873842																			823	2.74
1.339146	0.411312	-0.00093	1.366507	0.327821	0.013298	1.27819	0.385601	0.911382	1.279404	0.358057	-0.038564	1.340291	0.405568	0.419166	1.355854	0.303136	0.396932	1.382398	0.391721	0.254256	1.371373	0.377127	0.587278	1.546801	0.389185	-0.048119	0.810456	0.119397	0.115399	0.867878	0.193385	0.098624	1.27134	0.113444	0.910138	0.748793	0.180878	0.125778	1.120368	0.07724	0.399382	1.140894	0.183924	0.378893	1.023138	0.111273	0.243675	1.23883	0.117896	0.506286	0.930101	0.122477	-0.020912	1.046266	0.256307	0.873531																			824	2.743333
1.340001	0.411062	-0.001016	1.367204	0.327501	0.013022	1.282411	0.38649	0.911676	1.279745	0.357929	-0.03847	1.343827	0.406038	0.419122	1.359728	0.303834	0.396904	1.385075	0.391898	0.253925	1.375193	0.378384	0.587383	1.547325	0.389087	-0.049496	0.815405	0.119657	0.118134	0.872992	0.193135	0.100267	1.275606	0.114424	0.909963	0.754611	0.181599	0.130207	1.128154	0.076024	0.398552	1.148761	0.182584	0.37758	1.029488	0.110327	0.243734	1.245971	0.117312	0.505876	0.930765	0.122468	-0.020637	1.050473	0.256872	0.873477																			825	2.746667
1.340879	0.410875	-0.000914	1.3678	0.327282	0.012688	1.286482	0.387351	0.911968	1.280108	0.357815	-0.038356	1.34728	0.406496	0.41893	1.363465	0.304369	0.396886	1.387628	0.391983	0.253574	1.378878	0.379778	0.58761	1.547986	0.388803	-0.051128	0.820633	0.119845	0.120816	0.878309	0.192781	0.101898	1.279931	0.115417	0.909798	0.7608	0.182263	0.134657	1.13596	0.074844	0.397748	1.157106	0.181302	0.376314	1.035937	0.109393	0.243755	1.253157	0.116669	0.505432	0.931626	0.12253	-0.020469	1.054821	0.257148	0.873279																			826	2.75
1.341562	0.41056	-0.000969	1.368524	0.326931	0.012362	1.290601	0.388212	0.91228	1.280404	0.357768	-0.038249	1.350585	0.406937	0.418783	1.367087	0.30496	0.396812	1.390159	0.392076	0.253126	1.382653	0.380937	0.587545	1.548521	0.388741	-0.052681	0.82608	0.120054	0.123554	0.883845	0.192567	0.103435	1.284162	0.116447	0.909621	0.767252	0.182928	0.139141	1.143874	0.073663	0.396845	1.16536	0.179988	0.375107	1.042568	0.108574	0.243799	1.260442	0.11598	0.505016	0.932329	0.122702	-0.020694	1.058999	0.257544	0.873186																			827	2.753333
1.342234	0.410291	-0.001031	1.369187	0.326581	0.012152	1.294609	0.389006	0.912561	1.280725	0.357619	-0.038175	1.353829	0.407348	0.418546	1.370526	0.3055	0.396695	1.392575	0.392151	0.252703	1.386406	0.382159	0.58747	1.548837	0.388843	-0.054178	0.831731	0.120221	0.126306	0.889362	0.192228	0.10508	1.288388	0.117418	0.909502	0.773983	0.183547	0.143767	1.15185	0.07262	0.396097	1.171228	0.182557	0.376523	1.048959	0.107705	0.244328	1.267814	0.115384	0.504723	0.933644	0.122606	-0.020708	1.06325	0.257989	0.87301																			828	2.756667
1.342871	0.410072	-0.001154	1.369821	0.326405	0.011833	1.298664	0.38985	0.912839	1.280978	0.357512	-0.038104	1.356964	0.407731	0.418287	1.373926	0.30601	0.396507	1.394968	0.392155	0.25225	1.390002	0.383131	0.587164	1.549051	0.388994	-0.055533	0.837465	0.120411	0.129128	0.895047	0.191984	0.106624	1.292544	0.118357	0.909295	0.780983	0.184148	0.148348	1.159875	0.071668	0.395276	1.179579	0.181588	0.375453	1.055879	0.10687	0.244422	1.275077	0.114705	0.504412	0.934987	0.122145	-0.020564	1.067385	0.258497	0.873																			829	2.76
1.343406	0.409899	-0.001191	1.37035	0.326201	0.011553	1.302644	0.390662	0.913116	1.281264	0.357436	-0.038077	1.36008	0.408176	0.418002	1.377081	0.306448	0.396256	1.397235	0.392125	0.251711	1.393574	0.384105	0.586821	1.549176	0.389063	-0.056771	0.843385	0.120573	0.131907	0.900801	0.191746	0.108256	1.296658	0.119309	0.909154	0.788149	0.18481	0.153051	1.167883	0.070765	0.394541	1.188027	0.180752	0.374461	1.06282	0.106183	0.244511	1.282394	0.113993	0.504154	0.936898	0.122172	-0.020555	1.071456	0.258887	0.872865																			830	2.763333
1.343899	0.409657	-0.001259	1.370954	0.325941	0.011325	1.306621	0.391466	0.913364	1.281538	0.35734	-0.038002	1.363109	0.408505	0.417694	1.380174	0.306711	0.395998	1.399481	0.392124	0.251239	1.397053	0.384964	0.586412	1.549435	0.389099	-0.05769	0.849335	0.120788	0.134738	0.906584	0.191647	0.110188	1.300767	0.120233	0.908967	0.795497	0.185436	0.15768	1.17593	0.069943	0.393829	1.196503	0.179857	0.373451	1.069994	0.105489	0.244681	1.289709	0.113307	0.503984	0.939264	0.122178	-0.020614	1.0756	0.25916	0.87259																			831	2.766667
1.344325	0.409459	-0.001289	1.371357	0.325697	0.011026	1.310645	0.39227	0.913629	1.281747	0.357227	-0.037995	1.366134	0.408842	0.417332	1.383119	0.306982	0.395724	1.401635	0.392122	0.250704	1.400386	0.385716	0.585824	1.54974	0.389096	-0.05852	0.855388	0.12098	0.137566	0.912477	0.191609	0.11207	1.304847	0.121081	0.908826	0.803024	0.186059	0.16233	1.183997	0.069239	0.393193	1.205105	0.179054	0.372813	1.077034	0.104993	0.244811	1.297057	0.112619	0.503729	0.941772	0.122246	-0.020927	1.079615	0.259678	0.872505																			832	2.77
1.344732	0.409307	-0.001333	1.371665	0.325818	0.010866	1.314544	0.393017	0.913854	1.28194	0.357174	-0.037978	1.369094	0.40917	0.417001	1.386002	0.307191	0.395439	1.403718	0.392148	0.250165	1.403678	0.38648	0.585208	1.550037	0.388997	-0.059228	0.861533	0.121235	0.140385	0.918441	0.191653	0.113957	1.3088	0.12194	0.908611	0.810738	0.186691	0.167024	1.192063	0.068542	0.392528	1.214748	0.176272	0.37125	1.084177	0.104689	0.244924	1.304457	0.111728	0.503818	0.944734	0.12214	-0.021178	1.083668	0.260048	0.872298																			833	2.773333
1.345109	0.409095	-0.001375	1.371978	0.325707	0.010592	1.318501	0.393718	0.914099	1.282094	0.357036	-0.037898	1.372047	0.409425	0.416671	1.388656	0.307484	0.395024	1.405713	0.392143	0.249665	1.406974	0.387123	0.58468	1.550253	0.388866	-0.059957	0.867742	0.121567	0.143293	0.924474	0.191816	0.116186	1.312738	0.122713	0.908366	0.818601	0.187397	0.171751	1.200172	0.067955	0.39193	1.223443	0.175279	0.370394	1.091399	0.104443	0.245147	1.311681	0.111091	0.503813	0.947923	0.122038	-0.021522	1.087649	0.260533	0.872127																			834	2.776667
1.345478	0.408919	-0.001449	1.37231	0.325504	0.010431	1.322429	0.394439	0.914247	1.28225	0.356991	-0.037844	1.374937	0.409652	0.416373	1.391289	0.307633	0.394757	1.407634	0.392169	0.24913	1.410333	0.387701	0.584005	1.550375	0.388793	-0.060612	0.87404	0.121984	0.146286	0.930571	0.192084	0.118446	1.316665	0.123389	0.908252	0.826624	0.188074	0.176385	1.208217	0.067387	0.391375	1.232143	0.174384	0.369799	1.098544	0.104383	0.245422	1.319075	0.110381	0.503894	0.951606	0.12203	-0.021894	1.091616	0.260999	0.871888																			835	2.78
1.34578	0.408746	-0.001387	1.372631	0.325298	0.010258	1.326301	0.395071	0.914399	1.282347	0.356911	-0.037795	1.377778	0.40994	0.416047	1.393824	0.307698	0.394453	1.409472	0.392216	0.248621	1.413616	0.388218	0.583414	1.550487	0.388736	-0.061129	0.880499	0.122472	0.149341	0.936837	0.192598	0.12082	1.320556	0.124024	0.908052	0.834671	0.18892	0.180944	1.216258	0.066932	0.390888	1.240714	0.173807	0.369352	1.10585	0.104272	0.245943	1.326212	0.10982	0.504127	0.955231	0.121773	-0.022309	1.095529	0.261576	0.871711																			836	2.783333
1.34604	0.408593	-0.001407	1.372912	0.325069	0.010153	1.33019	0.395704	0.914532	1.282499	0.35691	-0.037755	1.380568	0.410073	0.415747	1.396287	0.307734	0.394223	1.411277	0.392271	0.248209	1.416896	0.388598	0.582747	1.55066	0.388709	-0.061582	0.887007	0.123208	0.152373	0.943173	0.193146	0.123214	1.3244	0.124604	0.907948	0.842527	0.189805	0.185094	1.224311	0.066397	0.390507	1.249284	0.173078	0.368831	1.113142	0.104299	0.246495	1.333329	0.109285	0.504504	0.959011	0.121409	-0.022828	1.099449	0.262187	0.871526																			837	2.786667
1.346272	0.408497	-0.001387	1.373207	0.324937	0.010072	1.334044	0.39622	0.914599	1.282603	0.356861	-0.037713	1.383317	0.410254	0.415503	1.398712	0.307713	0.394149	1.413023	0.392443	0.24775	1.420164	0.388942	0.582278	1.550783	0.388718	-0.061985	0.893766	0.123896	0.155605	0.949489	0.193811	0.12566	1.328216	0.125091	0.907837	0.850344	0.190896	0.189069	1.232329	0.065979	0.390204	1.257759	0.172721	0.3688	1.120482	0.10442	0.247132	1.340277	0.108918	0.504728	0.962738	0.121018	-0.023377	1.103295	0.262791	0.871279																			838	2.79
1.346487	0.408398	-0.001357	1.373466	0.324818	0.009992	1.33795	0.396773	0.914716	1.282688	0.356818	-0.037661	1.38601	0.410475	0.415273	1.400923	0.307828	0.393874	1.414689	0.392589	0.247385	1.42331	0.389154	0.5818	1.550884	0.388708	-0.062347	0.90059	0.124711	0.158928	0.955891	0.19434	0.127852	1.332	0.125543	0.90772	0.857904	0.192036	0.192666	1.240339	0.065497	0.389985	1.266085	0.172317	0.368848	1.12784	0.104489	0.247846	1.347324	0.108348	0.505295	0.966324	0.120518	-0.024051	1.107078	0.263407	0.871064																			839	2.793333
1.346694	0.408251	-0.001321	1.373712	0.324765	0.009903	1.3418	0.397284	0.914801	1.282746	0.356859	-0.037533	1.388624	0.410683	0.415087	1.403296	0.307575	0.393853	1.416294	0.39273	0.247026	1.426552	0.389333	0.581616	1.550987	0.38873	-0.06268	0.907453	0.125583	0.162032	0.962444	0.195211	0.130242	1.335767	0.125897	0.907614	0.865175	0.193234	0.196008	1.248282	0.065105	0.38976	1.274279	0.172074	0.369043	1.135168	0.104652	0.248569	1.354187	0.108021	0.505758	0.970171	0.120003	-0.024552	1.110909	0.264042	0.870823																			840	2.796667
1.346902	0.408214	-0.001244	1.373966	0.324681	0.009825	1.345646	0.397707	0.91479	1.282843	0.356781	-0.037542	1.391192	0.410866	0.414876	1.405521	0.307665	0.393648	1.417916	0.392959	0.246706	1.42973	0.389377	0.581373	1.551059	0.388737	-0.062975	0.914257	0.12649	0.164912	0.96906	0.195878	0.132498	1.339455	0.126259	0.907533	0.872323	0.19432	0.198974	1.256277	0.064638	0.389814	1.282481	0.171876	0.369533	1.142471	0.105137	0.249302	1.361171	0.107601	0.50659	0.973983	0.119516	-0.024728	1.114722	0.264709	0.870525																			841	2.8
1.347074	0.408127	-0.001209	1.374161	0.324662	0.009826	1.349579	0.398176	0.914783	1.282929	0.356803	-0.037437	1.393652	0.411043	0.414665	1.40768	0.307731	0.393474	1.419445	0.393086	0.246301	1.432929	0.389432	0.581283	1.551148	0.388707	-0.063262	0.921079	0.127373	0.167558	0.975701	0.19655	0.134545	1.343165	0.126452	0.907509	0.879552	0.195458	0.201772	1.264107	0.064579	0.389876	1.290364	0.171947	0.370242	1.149219	0.106429	0.249861	1.367909	0.107439	0.507349	0.978343	0.118675	-0.024517	1.118445	0.265497	0.870365																			842	2.803333
1.34726	0.408069	-0.00117	1.374383	0.324646	0.009788	1.353461	0.398599	0.914824	1.282971	0.35682	-0.037353	1.396073	0.411204	0.414594	1.40987	0.307833	0.393387	1.42098	0.393307	0.246027	1.436002	0.389354	0.58106	1.551217	0.388735	-0.063491	0.928032	0.128213	0.170021	0.982555	0.197303	0.136745	1.346814	0.126698	0.90757	0.887056	0.196535	0.204277	1.272055	0.064203	0.389986	1.29927	0.169819	0.369471	1.156781	0.106732	0.250796	1.374546	0.10709	0.50825	0.984227	0.117988	-0.023503	1.12226	0.266234	0.870119																			843	2.806667
1.347457	0.40802	-0.00113	1.3746	0.324614	0.009781	1.357284	0.398869	0.914799	1.283007	0.356848	-0.037267	1.398446	0.411354	0.414423	1.412114	0.307882	0.393226	1.422437	0.393559	0.245745	1.438986	0.389457	0.581	1.551289	0.388745	-0.063759	0.935274	0.129002	0.172745	0.989674	0.197863	0.138683	1.350465	0.126795	0.907623	0.894727	0.197783	0.206894	1.279968	0.063759	0.390444	1.307028	0.169874	0.37044	1.164263	0.107166	0.251806	1.381209	0.107066	0.509187	0.990449	0.117743	-0.022481	1.12595	0.266905	0.869904																			844	2.81
1.347669	0.408028	-0.001056	1.374814	0.324581	0.009798	1.361173	0.399215	0.914829	1.283066	0.356869	-0.037162	1.400725	0.411547	0.414317	1.414315	0.308052	0.393078	1.423892	0.393807	0.245524	1.441931	0.389431	0.580928	1.551373	0.388746	-0.063974	0.942418	0.129921	0.175146	0.996846	0.198458	0.140577	1.35412	0.126887	0.907777	0.902381	0.199149	0.209192	1.287871	0.063303	0.390853	1.314917	0.169667	0.371199	1.171941	0.107295	0.253073	1.387819	0.106779	0.510269	0.996511	0.117231	-0.020743	1.12975	0.267545	0.869717																			845	2.813333
1.347828	0.408026	-0.000994	1.37501	0.324602	0.009818	1.365072	0.39951	0.91489	1.283113	0.356903	-0.03708	1.402952	0.411655	0.414227	1.416535	0.308198	0.392972	1.425286	0.394069	0.245303	1.444922	0.389483	0.580814	1.551402	0.388752	-0.06421	0.949549	0.13087	0.177575	1.004223	0.199074	0.142393	1.357748	0.126917	0.907909	0.91011	0.200457	0.211236	1.29568	0.062969	0.391487	1.322577	0.16966	0.372091	1.179446	0.107715	0.25411	1.394394	0.106703	0.511376	1.002555	0.116753	-0.018103	1.133453	0.268264	0.869666																			846	2.816667
1.348032	0.408025	-0.000936	1.375193	0.324566	0.009862	1.368873	0.399729	0.914949	1.283149	0.356926	-0.037003	1.405113	0.41177	0.414108	1.418857	0.308273	0.39284	1.426663	0.3943	0.245206	1.447767	0.389464	0.58071	1.551468	0.388759	-0.064389	0.95673	0.131848	0.179779	1.011777	0.199647	0.144235	1.36128	0.126929	0.908062	0.917566	0.201877	0.213153	1.303515	0.062496	0.392284	1.329804	0.169843	0.372963	1.187105	0.107947	0.255409	1.400952	0.106486	0.512635	1.009462	0.116427	-0.015252	1.137138	0.268883	0.869598																			847	2.82
1.348182	0.408062	-0.000818	1.375386	0.324608	0.009937	1.372744	0.399951	0.915042	1.283163	0.357012	-0.036904	1.407232	0.411948	0.41404	1.421084	0.30854	0.392696	1.427956	0.394518	0.245014	1.450577	0.389387	0.580523	1.551501	0.388797	-0.064554	0.963944	0.132966	0.181916	1.019382	0.200189	0.146051	1.364824	0.126962	0.908271	0.924861	0.203311	0.21477	1.311283	0.062106	0.393101	1.338351	0.169468	0.374346	1.194729	0.108131	0.256759	1.407449	0.106479	0.513945	1.016862	0.116248	-0.012747	1.140839	0.269536	0.869606																			848	2.823333
1.348358	0.408072	-0.000695	1.375583	0.324606	0.009966	1.376526	0.400113	0.915185	1.283174	0.357067	-0.036792	1.409267	0.412088	0.413927	1.423291	0.308715	0.392539	1.429256	0.394667	0.244844	1.453364	0.389474	0.580292	1.551543	0.388778	-0.064675	0.97113	0.134074	0.183884	1.027162	0.200828	0.147775	1.368434	0.12686	0.908623	0.932114	0.204699	0.216162	1.319014	0.061735	0.394098	1.345853	0.169342	0.375462	1.202342	0.108156	0.258074	1.413956	0.106383	0.515306	1.024711	0.115835	-0.010256	1.144561	0.270109	0.869725																			849	2.826667
1.348548	0.408084	-0.00067	1.375758	0.324599	0.010025	1.380315	0.400188	0.915351	1.283208	0.357113	-0.03669	1.411269	0.412108	0.413814	1.425433	0.308883	0.392363	1.430525	0.39482	0.244649	1.456138	0.389514	0.580142	1.551588	0.388825	-0.064839	0.978453	0.135132	0.185678	1.035057	0.201346	0.149407	1.371911	0.12689	0.908923	0.939416	0.206012	0.217324	1.326614	0.061279	0.395092	1.353442	0.169136	0.376618	1.209977	0.108202	0.259427	1.420426	0.106352	0.516696	1.032727	0.115547	-0.00823	1.148165	0.270624	0.869915																			850	2.83
1.348745	0.40811	-0.000541	1.375932	0.324584	0.010081	1.384132	0.400396	0.915589	1.283258	0.357152	-0.036606	1.413266	0.412259	0.413773	1.427384	0.309557	0.391772	1.431765	0.394941	0.244421	1.458817	0.389556	0.5799	1.551628	0.388837	-0.064964	0.985936	0.136124	0.18719	1.043043	0.202042	0.150866	1.375481	0.126907	0.909355	0.946833	0.207316	0.218297	1.334241	0.060838	0.396219	1.360929	0.169005	0.377906	1.217571	0.108199	0.260803	1.426831	0.106335	0.518069	1.041358	0.11481	-0.006279	1.151809	0.271144	0.870248																			851	2.833333
1.34893	0.408133	-0.000414	1.376117	0.324536	0.010152	1.387852	0.40046	0.91586	1.283292	0.357168	-0.036502	1.415154	0.412321	0.413678	1.429475	0.309736	0.391567	1.433006	0.39498	0.244223	1.461483	0.389605	0.57956	1.551679	0.388861	-0.065082	0.993553	0.137085	0.188523	1.051158	0.202552	0.152148	1.379041	0.12689	0.909848	0.954374	0.208498	0.219061	1.341774	0.060473	0.39729	1.368326	0.168806	0.379083	1.225178	0.108111	0.262232	1.433221	0.106334	0.519576	1.049944	0.114608	-0.004475	1.155416	0.271598	0.870589																			852	2.836667
